Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Eye cream,SATURDAY SKIN,Wide Awake Brightening Eye Cream,46,4.5,"Water, Glycerin, Butylene Glycol, Cyclopentasiloxane, Trehalose, Pentylene Glycol, Polyglycerin-3, Pyrus Malus (Apple ) Seed Oil, 1,2-Hexanediol, Pyrus Malus (Apple) Fruit Water, Citrus Limon (Lemon) Peel Oil, Juniperus Mexicana Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Eucalyptus Globulus Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Phoenix Dactylifera (Date) Seed, Hydrolyzed Avocado Protein, Dipentaerythrityl Hexa C5-9 Acid Esters, Cyclohexasiloxane, Glyceryl Stearate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, PEG-100 Stearate, Dimethicone/Vinyl Dimethicone Crosspolymer, Propanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, PEG-11 Methyl Ether Dimethicone, Tromethamine, PEG/PPG-19/19 Dimethicone, Hydrogenated Lecithin, Ascorbic Acid, Cholesterol, PEG-800, Polysorbate 20, Maltodextrin, Saccharide Hydrolysate, Polyglutamic Acid, Sodium Hyaluronate, sh-Oligopeptide-1, sh-Polypeptide-1, sh-Oligopeptide-2, sh-Polypeptide-22, sh-Polypeptide-45, sh-Polypeptide-8, sh-Polypeptide-9, Cetearyl Alcohol, Xanthan Gum, Disodium EDTA.",1,1,1,1,1
Eye cream,BIOSSANCE,Squalane + Peptide Eye Gel,54,3.8,"Water, Aloe Barbadensis Leaf Juice*, Squalane (Material), Niacinamide, Glycerin, Panthenol, Algae Extract, Malus Domestica Fruit Cell Culture Extract, Acetyl Tetrapeptide-5, Acetyl Hexapeptide-8, Tocopherol, Pentylene Glycol, Cucumis Sativus (Cucumber) Fruit Extract, Tetrahexyldecyl Ascorbate, Camellia Sinensis Leaf Extract, Lycium Barbarum (Go Ji) Fruit Extract, Lycopene, Vitis Vinifera (Grape) Skin Extract, Sodium Hyaluronate, Caffeine, Acacia Senegal Gum, Dimethicone CrossPolymer, Carbomer, Lauric Arginate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Silica, Potassium Sorbate, Caprylyl Glycol.",1,1,1,1,1
Eye cream,LANCÔME,Advanced Génifique Yeux Light-Pearl™ Eye Illuminator Youth Activating Concentrate,69,3.6,"Water, Bifida Ferment Lysate, Propanediol, Glycerin, Alcohol Denat., Dimethicone, C13-14 Isoparaffin, Escin, Tocopheryl Acetate, Sodium Benzoate, Phenoxyethanol, Adenosine, Caffeine, Polyacrylamide, Chlorphenesin, Polymethylsilsesquioxane, Chlorella Vulgaris Extract, Salicyloyl Phytosphingosine, Dimethicone/Vinyl Dimethicone Crosspolymer, Ammonium Polyacryldimethyltauramide, Ammonium Polyacryloyldimethyl Taurate, Dimethiconol, Pentaerythrityl Tetraethylhexanoate, Xanthan Gum, Caprylic/Capric Triglyceride, Bis-Peg/Ppg-16/16 Peg/Ppg-16/16 Dimethicone, Bht, Laureth-7.",1,1,1,1,1
Eye cream,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Hydra-Gel Eye Patches,52,4.4,"Water, Glycerin, Butylene Glycol, Sodium Hyaluronate, Hydrolyzed Collagen, Caffeine, Ceramide Np, Arnica Montana Flower Extract, Althaea Officinalis Root Extract, Allantoin, Tocopherol, Hydrolyzed Sodium Hyaluronate, Butyrospermum Parkii (Shea) Butter, Glycyrrhiza Glabra (Licorice) Root Extract, Scutellaria Baicalensis Root Extract, Angelica Gigas Root Extract, Cimicifuga Racemosa Root Extract, Morus Alba Bark Extract, Paeonia Lactiflora Root Extract, Phellinus Linteus Extract, Polygonum Multiflorum Root Extract, Sesamum Indicum (Sesame) Seed Extract, Sophora Angustifolia Root Extract, Aloe Barbadensis Leaf Juice, Ricinus Communis (Castor) Seed Oil, Amorphophallus Konjac Root Powder, Carrageenan, Hydroxyacetophenone, Hexylene Glycol, Propanediol, Xylitylglucoside, Sucrose, Anhydroxylitol, Glyceryl Caprylate, Xylitol, Betaine, Ethylhexylglycerin, Glucose, Lecithin, Maltodextrin, Magnesium Aspartate, Zinc Gluconate, Aluminum Hydroxide, Copper Gluconate, PEG-60 Hydrogenated Castor Oil, Gellan Gum, Cyamopsis Tetragonoloba (Guar) Gum, Ceratonia Siliqua Gum, Calcium Chloride, Tin Oxide, Synthetic Fluorphlogopite, Bis(Glycidoxyphenyl)Propane/Bisaminomethylnorbornane Copolymer, Caprylhydroxamic Acid, Disodium EDTA, 1,2-Hexanediol, Ethyl Hexanediol Chlorphenesin, Phenoxyethanol, Mica, Blue 1 (Ci 42090), Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491).",1,1,1,1,1
Eye cream,ALGENIST,Complete Eye Renewal Balm,68,4.0,"Water, Stearic Acid, Isopropyl Isostearate, Glycerin, Dimethicone, Pentylene Glycol, Glyceryl Stearate SE, Dimethicone Crosspolymer, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Undaria Pinnatifida Extract, Limnanthes Alba (Meadowfoam) Seed Oil, Algae Exopolysacharides, Alaria Esculenta Extract, Bambusa Vulgaris (Bamboo) Leaf/Stem Extract, Aloe Barbadensis Leaf Juice, Aloe Barbadensis Leaf Juice Powder, Camellia Sinensis (Green Tea) Leaf Extract, Cucumis Sativus (Cucumber) Fruit Extract, Tocopheryl Acetate, Caffeine, Tetrapeptide-21, Dipeptide-2, Palmitoyl Tetrapeptide-7, Palmitoyl Oligopeptide, Magnesium Ascorbyl Phosphate, Malus Domestica Fruit (Apple) Cell Culture Extract, Rubus Idaeus (Raspberry) Leaf Extract, Glucosamine HCL, Pisum Sativum (Pea) Extract, Inula Crithmoide Extract, Phospholipids, N-Hydroxysuccinimide, Chrysin, Hesperidin Methyl Chalcone, Lecithin, Caprylic/Capric Triglyceride, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Steareth-20, Ceteareth-20, Butylene Glycol, Xanthan Gum, Disodium EDTA, Aminomethyl Propanol, Potassium Sorbate, Chlorhexidine Digluconate, Caprylyl Glycol, Hexylene Glycol, Ethylhexylglycerin, Phenoxyethanol.",1,1,1,1,1
Eye cream,KIEHL'S SINCE 1851,Midnight Recovery Eye,37,3.9,"Water, Helianthus Annuus Seed Oil, Sunflower Seed Oil, Simmondsia Chinensis Oil, Jojoba Seed Oil, Prunus Armeniaca Kernel Oil, Apricot Kernel Oil, Squalane, Alcohol Denat., Cetearyl Alcohol, Glyceryl Stearate, Stearyl Alcohol, Cetearyl Glucoside, Oenothera Biennis Oil, Evening Primrose Oil, Butyrospermum Parkii Butter, Shea Butter, Lithium Magnesium Sodium Silicate, Phenoxyethanol, Chlorphenesin, Xanthan Gum, Ruscus Aculeatus Extract, Ruscus Aculeatus Root Extract, Aloe Barbadensis, Aloe Barbadensis Leaf Juice Powder, Tocopherol, Lavandula Angustifolia Oil, Lavender Oil, Adenosine, Rosmarinus Officinalis Leaf Oil, Rosemary Leaf Oil, Pelargonium Graveolens Flower Oil, Citronellol, Lavandula Hybrida Oil, Geraniol, Linalool, Cucumis Sativus Extract, Cucumber Fruit Extract, Curcuma Longa Extract, Turmeric Root Extract, Sclareolide, Rosa Spp, Rose Flower Oil, Jasminum Officinale Extract, Jasmine Extract.",1,1,1,1,1
Eye cream,WANDER BEAUTY,Baggage Claim Gold Eye Masks,25,4.3,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Aloe Barbadensis Leaf Juice, Xanthan Gum, Polyglyceryl-4 Caprate, Panthenol, Hydroxyethylcellulose, Portulaca Oleracea Extract, Calendula Officinalis Flower Extract, Myrciaria Dubia Fruit Extract, Butyrospermum Parkii (Shea) Butter, Ethylhexylglycerin, Disodium EDTA, Scutellaria Baicalensis Root Extract, Glyceryl Caprylate, Sodium hyaluronate, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Lavandula Angustifolia (Lavender) Oil , Lecithin, Cyclopentasiloxane, Hydrogenated Lecithin, Natto Gum, Glycine, Serine, Glutamic Acid, Beta-glucan, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine, Acetyl Hexapeptide-8, Copper Tripeptide-1.",1,1,1,1,1
Eye cream,FRESH,Rose Hydrating Eye Gel Cream,41,4.2,"Water, Methyl Trimethicone, Glycerin, Propanediol, Polyglycerin-3, Squalane, Butylene Glycol, Dimethicone/Vinyl Di- methicone Crosspolymer, Hydroxyethyl Acrylate/So- dium Acryloyldimethyl Taurate Copolymer, Glyceryl Oleate Citrate, Dimethicone, Rosa Damascena Flower Water, Chlorella Vulgaris Extract, Rosa Dam- ascena Extract, Cucumis Sativus (Cucumber) Fruit Extract, Voandzeia Subterranea Seed Extract, Rhodi- ola Crenulata Root Extract, Rosa Damascena Flower Oil, Tocopheryl Acetate, Diphenylsiloxy Phenyl Trimethicone, Caprylic/Capric Triglyceride, Polox- amer 407, Dimethicone/Phenyl Vinyl Dimethicone Crosspolymer, PEG-6, Polysorbate 60, Sorbitan Isostearate, Xanthan Gum, Sodium Hyaluronate, Sodium Citrate, Citric Acid, Disodium Phosphate, Biosaccharide Gum-2, C12-14 Pareth-12, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Caramel, Citronellol, Geraniol.",0,0,0,0,0
Eye cream,CLINIQUE,All About Eyes,32,4.1,"Cyclopentasiloxane , Water , Isostearyl Palmitate , Polyethylene , Butylene Glycol , Polysilicone-11 , Ethylene/Acrylic Acid Copolymer , Morus Bombycis (Mulberry) Root Extract , Caffeine , Phytosphingosine , Triticum Vulgare (Wheat) Bran Extract , Scutellaria Baicalensis Root Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Olea Europaea (Olive) Fruit Extract , Camellia Sinensis (Green Tea) Leaf Extract , Cholesterol , Linoleic Acid , Tocopheryl Acetate , Magnesium Ascorbyl Phosphate , Pyridoxine Dipalmitate , Sucrose , Glycerin , Dimethicone , Glyceryl Laurate , Peg/Ppg-18/18 Dimethicone , Petrolatum , Cetyl Peg/Ppg-10/1 Dimethicone , Propylene Carbonate , Sodium Chloride , Quaternium-90 Bentonite , Disodium Edta , Phenoxyethanol , Iron Oxides (Ci 77491, Ci 77492, Ci 77499)",1,1,1,1,1
Eye cream,FIRST AID BEAUTY,Eye Duty Triple Remedy A.M. Gel Cream,36,4.1,"Water, Dimethicone, Glycerin, Butylene Glycol, Albizia Julibrissin Bark Extract, Lactobacillus Ferment, Cyclopentasiloxane, Inulin Lauryl Carbamate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Betaine, Methyl Gluceth-20, Pentaerythrityl Tetraethylhexanoate, Kappaphycus Alvarezii Extract, Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, Darutoside, Palmitoyl Hexapeptide-12, Palmitoyl Tetrapeptide-7, Chondrus Crispus Extract, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Dipotassium Glycyrrhizate, Glycyrrhiza Glabra (Licorice) Root Extract, Tocopheryl Acetate, Adenosine, Ricinus Communis (Castor) Seed Oil, Squalane, Cetearyl Alcohol, Sodium Polyacrylate, Cetearyl Glucoside, Polysorbate 60, Polysilicone-11, Maris Aqua (Sea Water, Eau de Mer), Sorbitan Isostearate, Carbomer, Sodium Lactate, Polysorbate 20, Phenoxyethanol, Sodium Benzoate, Disodium EDTA, Potassium Sorbate.",1,1,1,1,1
Eye cream,WANDER BEAUTY,Baggage Claim Rose Gold Eye Masks,25,4.6,"Water, Glycerin, Butylene Glycol, 1,2-Hexanediol, Aloe Barbadensis Leaf Juice, Xanthan Gum, Polyglyceryl-4 Caprate, Panthenol, Hydroxyethylcellulose, Portulaca Oleracea Extract, Calendula Officinalis Flower Extract, Myrciaria Dubia Fruit Extract, Butyrospermum Parkii (Shea) Butter, Ethylhexylglycerin, Disodium EDTA, Scutellaria Baicalensis Root Extract, Glyceryl Caprylate, Sodium hyaluronate, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Lavandula Angustifolia (Lavender) Oil , Lecithin, Cyclopentasiloxane, Hydrogenated Lecithin, Natto Gum, Glycine, Serine, Glutamic Acid, Beta-glucan, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Threonine, Proline, Valine, Isoleucine, Histidine, Methionine, Cysteine, Acetyl Hexapeptide-8, Copper Tripeptide-1.",1,1,1,1,0
Eye cream,CAUDALIE,Resveratrol Lift Hyaluronic Acid Eye Lifting Balm,62,4.0,"Water, Glycerin*, Butylene Glycol*, Coco-Caprylate*, Isoamyl Laurate*, Albizia Julibrissin Bark Extract*, Polyacrylate Crosspolymer-6, Sodium Polyacrylate, Ethylhexylglycerin, Glycol Palmitate, Palmitoyl Grapevine Shoot Extract*, Tocopherol*, Caprylyl Glycol, Sorbitan Laurate*, Xanthan Gum, Picea Abies Wood Extract*, Benzyl Alcohol, Hydrolyzed Hyaluronic Acid, Carbomer, Hydroxyethylcellulose*, Acetyl Dipeptide-1 Cetyl Ester, Sodium Phytate*, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hyaluronic Acid, Sodium Benzoate, Darutoside*. *Plant Origin.",1,1,1,1,1
Eye cream,TATCHA,Luminous Deep Hydration Firming Eye Serum,85,4.0,"Water, Glycerin, Propanediol, Peg-400, Squalane (Olive Origin), Sericin (Silk Extract), Camellia Sinensis (Green Tea) Leaf Extract, Origanum Majorana Leaf Extract, Panax Ginseng Root Extract, Lonicera Japonica (Honeysuckle) Leaf Extract, Stearyl Glycyrrhetinate (Licorice), Caffeine, Royal Jelly Extract, Thymus Serpillum Extract, Gold, Algae Extract, Hydrolyzed Hyaluronic Acid, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Rosa Canina Fruit Oil, Inositol (Rice Extract), Helianthus Annuus (Sunflower) Seed Oil, Hydrogenated Lecithin, Sodium Hyaluronate Crosspolymer, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, Potassium Hydroxide, Sodium Dilauramidoglutamide Lysine, Natto Gum, Xanthan Gum, Disodium Edta, Sorbitan Stearate, Dimethicone, Dipentaerythrityl Hexahydroxystearate, Carbomer, Mica, Tin Oxide, Titanium Dioxide, Butylene Glycol, Pentylene Glycol, Sodium Chloride, Ethylhexylglycerin, Behenyl Alcohol, Alcohol, Phenoxyethanol.",0,0,0,0,0
Eye cream,CAUDALIE,Vine[activ] Energizing Vitamin C Eye Cream,39,3.7,"Water, Glycerin*, Butylene Glycol, Isononyl Isononanoate, Caprylic/Capric Triglyceride*, Cetearyl Alcohol*, Hydrogenated Vegetable Oil*, Peg-20 Stearate, Cetyl Alcohol*, Tocopheryl Acetate*, Palmitoyl Grape Seed Extract*, Carbomer, Ethylhexylglycerin, Arginine*, Cyathea Cumingii Leaf Extract*, Escin*, Ammonium Glycyrrhizate*, Caprylyl Glycol, Hamamelis Virginiana (Witch Hazel) Leaf Extract*, Calendula Officinalis Flower Extract*, Xanthan Gum, Picea Abies Extract*, Tocopherol*, Helianthus Annuus (Sunflower) Seed Oil*, Ascorbyl Tetraisopalmitate, Sodium Phytate*, Polysorbate 20, Glyceryl Caprylate*, Cinnamic Acid*, Levulinic Acid*, Sodium Levulinate*, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Citric Acid* (194/002 ) *. Plant Origin.",1,1,1,1,1
Eye cream,TATA HARPER,Restorative Eye Crème,98,4.0,"Aloe barbadensis Leaf Juice*, Water, Carthamus tinctorius (safflower) Oleosomes*, Lavandula angustifolia (Lavender) Flower/leaf/stem Water*, Caprylic/Capric Triglyceride, Glycerin, Olea Europaea (Olive) Oil*, Propanediol, Mangifera Indica (Mango) Seed Butter, Cetearyl alcohol, Cetearyl Olivate, Centella asiatica (Gotu Kola) Extract*, Leuconostoc Ferment Filtrate, Cetearyl glucoside, Pheonix Dactylifera (Date) Seed Extract, Menyanthes Trifoliata Leaf Extract, Polygonum fagopyrum (Buckwheat) Seed Extract, Lavandula stoechas (Spanish Lavender) Extract, Narcissus tazetta (Daffodil) Bulb Extract*, Arnica montana (Arnica) Extract*, Borago officinalis (Borage) Leaf Extract*, Medicago sativa (Alfalfa) Extract*, Spiraea Ulmaria Flower Extract*, Calendula officinalis (Calendula) Flower Extract*, Sambucus Nigra Fruit Extract, Salix alba (Willow) Bark Extract, p-Anisic Acid, Sodium Phytate, Leuconostoc ferment filtrate, Superoxide Dismutase*, Soybean Peroxidase*, Aroma**, Sorbitan Olivate, Oryza sativa (Rice) Extract*, Sclerotium gum, Cetyl Palmitate, Sodium hyaluronate, Sorbitan Palmitate, Hydrogenated Vegetable Oil, Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool.",1,1,1,1,1
Eye cream,PETER THOMAS ROTH,Potent-C™ Power Eye Cream,65,4.4,"Water, Butylene Glycol, Tetrahexyldecyl Ascorbate, C9-12 Alkane, Tocopheryl Acetate, Bambusa Arundinacea Stem Powder, PEG-100 Stearate, Cetyl Ricinoleate, Ferulic Acid, Butyrospermum Parkii (Shea) Butter, Behenyl Alcohol, Methyl Trimethicone, Glycerin, Carbomer, Methyldihydrojasmonate, Polymethylsilsesquioxane, Saccharomyces Ferment Filtrate, Hydrogenated Lecithin, Diamond Powder, Caffeine, Sodium Hyaluronate, Ubiquinone, Ethylhexylglycerin, Squalane, Soluble Collagen, Undaria Pinnatifida Extract, Caesalpinia Spinosa Fruit Extract, Arnica Montana Flower Extract, Olea Europaea (Olive) Fruit Oil, Corallina Officinalis Extract, Kappaphycus Alvarezii Extract, Tribehenin, C12-15 Alkyl Benzoate, Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Jojoba Wax PEG-120 Esters, Sodium Hydroxide, Myristyl Alcohol, Steareth-20, Mica, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol.",1,1,1,1,1
Eye cream,CLINIQUE,Pep-Start Eye Cream,26,3.7,"Water , Glycerin , Butylene Glycol , Butyrospermum Parkii (Shea Butter) , Squalane , Cetyl Esters , Dimethicone , Methyl Gluceth-20 , Polyethylene , Glycereth-26 , Polybutene , Sucrose , Magnolia Officinalis Bark Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Algae Extract , Molasses Extract/Saccharum Officinarum/Extrait De Melasse , Sapindus Mukurossi Fruit Extract , Palmitoyl Tetrapeptide-7 , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Palmitoyl Hexapeptide-12 , Trifluoroacetyl Tripeptide-2 , Caffeine , Phytosphingosine , Acetyl Hexapeptide-8 , Palmitoyl Tripeptide-1 , Yeast Extract/Faex/Extrait De Levure , Glycine Soja (Soybean) Protein , Caesalpinia Spinosa Gum , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Glyceryl Polymethacrylate , Sucrose Stearate , Caprylyl Glycol , Peg-8 , Sodium Hyaluronate , Simethicone , Polysorbate 20 , Carbomer , Sodium Hydroxide , Dextran , Hexylene Glycol , Sodium Citrate , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",1,1,1,1,1
Eye cream,KORA ORGANICS,Noni Radiant Eye Oil,38,4.1,"Rosa Canina (Rosehip) Fruit Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Macadamia Ternifolia (Macadamia Nut) Oil*, Persea Gratissima (Avocado) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil, Caryodendron Orinocense Seed Oil, Hippophae Rhamnoides (Sea Buckthorn) Oil*, Caprylic/Capric Triglyceride, Morinda Citrifolia (Noni) Fruit Extract*, Solanum Lycopersicum (Tomato) Fruit Extract, Himanthalia Elongata Extract, Calendula Officinalis Flower Extract*, Coffee Arabica Seed Extract, Squalane, Dicaprylyl Carbonate, Tocopherol, Squalene, Beta-Sitosterol, Quartz.",1,1,1,1,1
Eye cream,MURAD,Renewing Eye Cream,80,4.1,"Water, Butylene Glycol, Tricaprylyl Citrate, Pentylene Glycol, Bis-Diglyceryl Polyacyladipate-2, Jojoba Esters, Glycerin, Boron Nitride, Caprylic/Capric/Myristic/Stearic Triglyceride, Cetyl Alcohol, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Citrus Unshiu Peel Extract, Mangifera Indica (Mango) Seed Butter, Dimethicone, Cetyl Phosphate, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Glycine Soja (Soybean) Seed Extract, Iris Florentina Root Extract, Dioscorea Villosa (Wild Yam) Root Extract, Glycine Soja (Soybean) Sterols, Trifolium Pratense (Clover) Flower Extract, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Retinol, Sodium Hyaluronate, Serenoa Serrulata Fruit Extract, Oenothera Biennis (Evening Primrose) Oil, Tocopherol, Ascorbyl Palmitate, Borago Officinalis Seed Oil, Dipeptide-2, Hesperidin Methyl Chalcone, Caprylic/Capric Triglyceride, Sodium PCA, Panthenol, Oleyl Alcohol, Steareth-20, Lecithin, Carbomer, Polysorbate 20, Sodium Potassium Aluminum Silicate, Aminomethyl Propanol, Disodium EDTA, Silica, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Titanium Dioxide (CI 77891).",0,0,0,0,0
Eye cream,TARTE,Maracuja C-Brighter™ Eye Treatment,38,4.0,"Water, Glycerin, Butylene Glycol, Mangifera Indica (Mango) Seed Butter, Dimethicone, Hydrogenated Castor Oil Isostearate, Polyglyceryl-10 Pentastearate, Behenyl Alcohol, Cocos Nucifera (Coconut) Oil, Pentaerythrityl Tetraethylhexanoate, Tetrahexyldecyl Ascorbate, Caprylyl Methicone, Cetearyl Alcohol, Glyceryl Stearate, Sodium Stearoyl Lactylate, Panthenol, Caprylyl Glycol, Alcohol, Squalane, Polysorbate 80, Sodium Polyacrylate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cyclopentasiloxane, Mica, Dipropylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycosphingolipids, Hordeum Vulgare Extract, Tocotrienols, Isohexadecane, Elaeis Guineensis (Palm) Oil, Tocopheryl Acetate, Dimethiconol, Dipotassium Glycyrrhizate, Chlorella Vulgaris Extract, Phospholipids, Adenosine, Tocopherol, Polysorbate 60, Sodium Hyaluronate, Sorbitan Isostearate, Disodium EDTA, 1,2-Hexanediol, Beta-Glucan, Passiflora Edulis Seed Oil, Ascorbyl Palmitate, Retinyl Palmitate, Phenoxyethanol, Sodium Benzoate, Titanium Dioxide (CI 77891).",1,1,1,1,1
Eye cream,DR. BRANDT SKINCARE,needles no more® NO MORE BAGGAGE™ eye de-puffing gel,42,3.8,"Water, Sodium Magnesium Silicate, Propanediol, Magnesium Aluminum Silicate, Phenoxyethanol, Lecithin, Kappaphycus Alvarezii Extract, Caffeine, Synthetic, Fluorphlogopite, Acetyl Glutamine, Hesperidin Methyl Chalcone, Caesalpinia Spinosa Fruit Extract, Titanium Dioxide, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Steareth-20, Sh-Oligopeptide-1, Sh- Oligopeptide-2, Dipeptide-2, Sodium Hyaluronate, Sh-Polypeptide-1, Sh- Polypeptide-9, Sh-Polypeptide-11, Bacillus/Soybean/Folic Acid Ferment, Boswellia Serrata Extract, Centella Asiatica Extract, Palmitoyl Tetrapeptide-7, Butylene Glycol, Betula Alba Bark Extract, Chlorhexidine Digluconate, Tin Oxide, 1,2- Hexanediol, Potassium Sorbate, Polygonum Cuspidatum Root Extract, Peg-12 Dimethicone, Camellia Sinensis Leaf Extract, Sodium Benzoate, Iron Oxides (Ci 77491, Ci 77492).",1,1,1,1,1
Eye cream,FRESH,Crème Ancienne® Eye Cream,125,4.3,"Limnanthes Alba (Meadowfoam) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Water (Aqua), Beeswax (Cera Alba), Pentylene Glycol, Corn Starch Modified, Butylene Glycol, Sodium Carbonate Decahydrate, Anona Squamosa Seed Extract, Sucrose Tetrastearate Triacetate, Hippophae Rhamnoides Oil, Limonene, Citrus Medica Limonum (Lemon) Peel Oil, Phenoxyethanol, Osmanthus Fragrans Flower Extract, Rosa Damascena Flower Water, Anthemis Nobilis Flower Oil, Ethylhexylglycerin, Tocopherol, Citronellol, Geraniol, Rosmarinus Officinalis (Rosemary) Leaf Extract.",0,0,0,0,0
Eye cream,BOBBI BROWN,Hydrating Eye Cream,54,4.1,"Water, Ethylhexyl Palmitate, Squalane, Butylene Glycol, Cetyl Alcohol, Glyceryl Stearate, Hydrogenated Vegetable Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Persea Gratissima (Avocado) Oil, Hamamelis Virginiana (Witch Hazel) Extract, Aloe Barbadensis Leaf Juice, Cholesterol, Peg-100 Stearate, Glycerin, Sodium Pca, Trehalose, Ascorbyl Palmitate, Ethylhexylglycerin, Hydroxyproline, Proline, Acrylates Copolymer, Phytantriol, Glycine, Linoleic Acid, Phytosphingosine, Sodium Hydroxide, Tocopheryl Acetate, Sodium Hyaluronate, Tocopherol, Carbomer, Disodium Edta, Phenoxyethanol.",0,0,0,0,0
Eye cream,SUNDAY RILEY,Auto Correct Brightening and Depuffing Eye Contour Cream,65,3.3,"Water, PEG-8 Beeswax, Caprylyl Caprylate/Caprate, C10-18 Triglycerides, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenyl Trimethicone, Trimethylsiloxysilicate, Polypropylsilsesquioxane, Polyglyceryl-6 Distearate, Glycerin, Jojoba Esters, Butyrospermum Parkii (Shea) Butter Polyglyceryl-3 Beeswax, Cetyl Alcohol, Dimethicone, Polysilicone-11, Theobroma Cacao (Cocoa) Seed Butter, Fructose, Aesculus Hippocastanum (Horse Chestnut) Extract, Methylpropanediol, Acmella Oleracea Extract, Caprylyl Glycol, Caffeine, Citrullus Vulgaris (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Ptychopetalum Olacoides Bark/Stem Extract, Pfaffia Paniculata (Brazilian Ginseng) Root Extract, Lilium Candidum Flower Extract, Phenoxyethanol, Glycolic Acid, Alcohol (from plant extracts), Synthetic Fluorphlogopite, Silica, Mica, Titanium Dioxide, Sodium Phytate, Carthamus Tinctorius Seed Oil, Tagetes Erecta (Marigold) Flower Extract, Anthemis Nobilis (Roman Chamomile) Oil.",1,1,1,1,1
